timestamp,temperature,humidity,water_level,N,P,K,Fan_actuator_OFF,Fan_actuator_ON,Watering_plant_pump_OFF,Watering_plant_pump_ON,Water_pump_actuator_OFF,Water_pump_actuator_ON
2024-01-11 21:00:00,12,8,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:00:00,12,9,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:00:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:00:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:00:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:01:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:01:00,12,9,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:01:00,12,8,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:01:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:01:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:01:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:02:00,12,0,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:02:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:02:00,12,9,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:02:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:02:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:02:00,12,8,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:03:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:03:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:03:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:03:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:03:00,12,8,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:04:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:04:00,12,8,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:04:00,12,9,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:04:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:04:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:05:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:05:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:05:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:05:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:06:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:06:00,12,8,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:06:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:06:00,12,0,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:06:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:07:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:07:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:07:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:07:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:07:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:07:00,12,1,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:08:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:08:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:08:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:08:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:09:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:09:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:09:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:09:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:09:00,12,1,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:09:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:09:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:10:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:10:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:10:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:10:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:11:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:11:00,12,8,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:11:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:11:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:11:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:11:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:12:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:12:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:12:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:12:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:13:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:13:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:13:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:13:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:13:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:14:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:14:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:14:00,12,9,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:14:00,12,0,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:14:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:14:00,12,8,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:15:00,12,8,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:15:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:15:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:15:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:16:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:16:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:16:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:16:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:16:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:16:00,12,1,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:17:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:17:00,12,8,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:17:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:17:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:17:00,12,9,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:18:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:18:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:18:00,12,8,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:18:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:18:00,12,9,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:19:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:19:00,12,8,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:19:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:19:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:19:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:19:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:20:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:20:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:20:00,12,8,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:20:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:20:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:20:00,12,0,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:21:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:21:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:21:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:21:00,12,8,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:22:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:22:00,12,8,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:22:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:22:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:22:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:23:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:23:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:23:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:23:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:23:00,12,8,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:24:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:24:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:24:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:24:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:24:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:25:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:25:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:25:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:25:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:25:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:26:00,12,1,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:26:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:26:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:26:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:26:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:26:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:27:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:27:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:27:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:27:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:27:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:27:00,12,8,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:27:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:28:00,12,1,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:28:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:28:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:28:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:28:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:29:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:29:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:29:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:29:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:30:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:30:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:30:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:30:00,12,1,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:30:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:30:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:31:00,12,0,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:31:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:31:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:31:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:31:00,12,8,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:32:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:32:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:32:00,12,1,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:32:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:32:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:33:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:33:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:33:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:33:00,12,1,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:33:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:33:00,12,8,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:33:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:33:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:34:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:34:00,12,0,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:34:00,12,1,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:34:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:34:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:34:00,12,9,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:34:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:34:00,12,8,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:35:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:35:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:35:00,12,1,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:35:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:35:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:35:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:36:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:36:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:36:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:36:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:36:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:37:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:37:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:37:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:37:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:37:00,12,8,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:38:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:38:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:38:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:38:00,12,1,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:38:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:38:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:39:00,12,9,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:39:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:39:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:39:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:39:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:39:00,12,1,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:40:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:40:00,12,8,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:40:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:40:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:40:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:41:00,12,0,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:41:00,12,1,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:41:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:41:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:41:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:42:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:42:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:42:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:42:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:42:00,12,8,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:42:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:43:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:43:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:43:00,12,1,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:43:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:43:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:43:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:44:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:44:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:44:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:44:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:44:00,12,0,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:45:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:45:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:45:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:45:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:45:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:45:00,12,1,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:45:00,12,0,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:46:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:46:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:46:00,12,1,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:46:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:46:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:47:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:47:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:47:00,12,1,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:47:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:47:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:47:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:48:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:48:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:48:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:48:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:48:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:49:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:49:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:49:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:49:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:49:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:50:00,12,1,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:50:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:50:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:50:00,12,0,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:50:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:50:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:50:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:51:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:51:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:51:00,12,0,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:51:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:51:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:52:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:52:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:52:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:52:00,12,1,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:52:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:52:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:53:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:53:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:53:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:53:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:54:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:54:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:54:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:54:00,12,1,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:54:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:55:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:55:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:55:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:55:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:56:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:56:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:56:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:56:00,12,0,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:57:00,12,0,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:57:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:57:00,12,1,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:57:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:57:00,12,8,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:57:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:58:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:58:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:58:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:58:00,12,1,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:58:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:58:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:59:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:59:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:59:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 21:59:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:00:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:00:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:00:00,12,8,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:00:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:01:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:01:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:01:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:01:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:01:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:02:00,12,8,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:02:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:02:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:02:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:03:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:03:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:03:00,12,8,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:03:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:03:00,12,9,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:03:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:03:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:04:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:04:00,12,9,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:04:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:04:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:04:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:05:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:05:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:05:00,12,9,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:05:00,12,1,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:05:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:05:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:05:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:06:00,12,1,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:06:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:06:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:06:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:07:00,12,7,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:07:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:07:00,12,1,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:07:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:07:00,12,8,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:07:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:08:00,12,8,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:08:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:08:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:08:00,12,5,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:08:00,12,6,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:08:00,12,1,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:09:00,12,2,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:09:00,12,4,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:09:00,12,8,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:09:00,12,3,100,255,255,255,1,0,0,1,1,0
2024-01-11 22:09:00,12,5,100,255,255,255,1,0,0,1,1,0
