date,temperature,humidity,water_level,N,P,K,Fan_actuator_OFF,Fan_actuator_ON,Watering_plant_pump_OFF,Watering_plant_pump_ON,Water_pump_actuator_OFF,Water_pump_actuator_ON
1/16/24 10:39,15,60,0,255,255,255,1,0,1,0,0,1
1/16/24 10:39,15,61,0,255,255,255,1,0,1,0,0,1
1/16/24 10:40,15,60,2,255,255,255,1,0,1,0,0,1
1/16/24 10:40,15,62,0,255,255,255,1,0,1,0,0,1
1/16/24 10:40,15,61,0,255,255,255,1,0,1,0,0,1
1/16/24 10:40,15,60,1,255,255,255,1,0,1,0,0,1
1/16/24 10:40,15,60,0,255,255,255,1,0,1,0,0,1
1/16/24 10:41,15,60,0,255,255,255,1,0,1,0,0,1
1/16/24 10:41,15,58,0,255,255,255,1,0,1,0,0,1
1/16/24 10:41,15,62,0,255,255,255,1,0,1,0,0,1
1/16/24 10:41,15,63,0,255,255,255,1,0,1,0,0,1
1/16/24 10:41,15,60,5,255,255,255,1,0,1,0,0,1
1/16/24 10:42,15,64,0,255,255,255,1,0,1,0,0,1
1/16/24 10:42,15,60,0,255,255,255,1,0,1,0,0,1
1/16/24 10:42,15,59,0,255,255,255,1,0,1,0,0,1
1/16/24 10:42,15,62,0,255,255,255,1,0,1,0,0,1
1/16/24 10:42,15,60,2,255,255,255,1,0,1,0,0,1
1/16/24 10:42,15,61,0,255,255,255,1,0,1,0,0,1
1/16/24 10:43,15,61,0,255,255,255,1,0,1,0,0,1
1/16/24 10:43,15,60,0,255,255,255,1,0,1,0,0,1
1/16/24 10:43,15,62,3,255,255,255,1,0,1,0,0,1
1/16/24 10:43,15,62,4,255,255,255,1,0,1,0,0,1
1/16/24 10:44,15,60,0,255,255,255,1,0,1,0,0,1
1/16/24 10:44,15,62,0,255,255,255,1,0,1,0,0,1
1/16/24 10:44,15,61,0,255,255,255,1,0,1,0,0,1
1/16/24 10:44,15,61,1,255,255,255,1,0,1,0,0,1
1/16/24 10:44,15,60,1,255,255,255,1,0,1,0,0,1
1/16/24 10:44,15,63,7,255,255,255,1,0,1,0,0,1
1/16/24 10:45,15,63,0,255,255,255,1,0,1,0,0,1
1/16/24 10:45,15,62,0,255,255,255,1,0,1,0,0,1
1/16/24 10:45,15,61,0,255,255,255,1,0,1,0,0,1
1/16/24 10:45,15,61,5,255,255,255,1,0,1,0,0,1
1/16/24 10:46,15,60,0,255,255,255,1,0,1,0,0,1
1/16/24 10:46,15,61,0,255,255,255,1,0,1,0,0,1
1/16/24 10:46,15,62,0,255,255,255,1,0,1,0,0,1
1/16/24 10:46,15,62,2,255,255,255,1,0,1,0,0,1
1/16/24 10:47,15,61,0,255,255,255,1,0,1,0,0,1
1/16/24 10:47,15,60,0,255,255,255,1,0,1,0,0,1
1/16/24 10:47,15,62,0,255,255,255,1,0,1,0,0,1
1/16/24 10:47,15,59,0,255,255,255,1,0,1,0,0,1
1/16/24 10:48,15,60,0,255,255,255,1,0,1,0,0,1
1/16/24 10:48,15,60,2,255,255,255,1,0,1,0,0,1
1/16/24 10:48,15,62,0,255,255,255,1,0,1,0,0,1
1/16/24 10:48,15,61,0,255,255,255,1,0,1,0,0,1
1/16/24 10:49,15,62,3,255,255,255,1,0,1,0,0,1
1/16/24 10:49,15,62,1,255,255,255,1,0,1,0,0,1
1/16/24 10:49,15,61,0,255,255,255,1,0,1,0,0,1
1/16/24 10:49,15,62,0,255,255,255,1,0,1,0,0,1
1/16/24 10:50,15,62,0,255,255,255,1,0,1,0,0,1
1/16/24 10:50,15,61,0,255,255,255,1,0,1,0,0,1
1/16/24 10:50,15,60,8,255,255,255,1,0,1,0,0,1
1/16/24 10:50,15,60,0,255,255,255,1,0,1,0,0,1
1/16/24 10:50,15,63,0,255,255,255,1,0,1,0,0,1
1/16/24 10:50,15,61,1,255,255,255,1,0,1,0,0,1
1/16/24 10:51,15,62,0,255,255,255,1,0,1,0,0,1
1/16/24 10:51,15,61,0,255,255,255,1,0,1,0,0,1
1/16/24 10:51,15,62,1,255,255,255,1,0,1,0,0,1
1/16/24 10:51,15,60,0,255,255,255,1,0,1,0,0,1
1/16/24 10:51,15,60,3,255,255,255,1,0,1,0,0,1
1/16/24 10:52,15,60,1,255,255,255,1,0,1,0,0,1
1/16/24 10:52,15,60,0,255,255,255,1,0,1,0,0,1
1/16/24 10:52,15,61,1,255,255,255,1,0,1,0,0,1
1/16/24 10:52,15,62,0,255,255,255,1,0,1,0,0,1
1/16/24 10:53,15,60,9,255,255,255,1,0,1,0,0,1
1/16/24 10:53,15,60,0,255,255,255,1,0,1,0,0,1
1/16/24 10:53,15,63,0,255,255,255,1,0,1,0,0,1
1/16/24 10:53,15,61,0,255,255,255,1,0,1,0,0,1
1/16/24 10:53,15,62,8,255,255,255,1,0,1,0,0,1
1/16/24 10:53,15,59,4,255,255,255,1,0,1,0,0,1
1/16/24 10:54,15,62,2,255,255,255,1,0,1,0,0,1
1/16/24 10:54,15,59,0,255,255,255,1,0,1,0,0,1
1/16/24 10:54,15,62,0,255,255,255,1,0,1,0,0,1
1/16/24 10:54,15,59,5,255,255,255,1,0,1,0,0,1
1/16/24 10:54,15,63,0,255,255,255,1,0,1,0,0,1
1/16/24 10:55,15,60,2,255,255,255,1,0,1,0,0,1
1/16/24 10:55,15,61,1,255,255,255,1,0,1,0,0,1
1/16/24 10:55,15,62,0,255,255,255,1,0,1,0,0,1
1/16/24 10:55,15,61,0,255,255,255,1,0,1,0,0,1
1/16/24 10:56,15,61,0,255,255,255,1,0,1,0,0,1
1/16/24 10:56,15,60,0,255,255,255,1,0,1,0,0,1
1/16/24 10:56,15,59,0,255,255,255,1,0,1,0,0,1
1/16/24 10:56,15,62,0,255,255,255,1,0,1,0,0,1
1/16/24 10:56,15,59,4,255,255,255,1,0,1,0,0,1
1/16/24 11:37,15,61,81,255,255,255,1,0,1,0,1,0
1/16/24 11:42,15,59,95,255,255,255,1,0,1,0,1,0
1/16/24 11:47,15,59,82,255,255,255,1,0,1,0,1,0
1/16/24 11:52,15,60,84,255,255,255,1,0,1,0,1,0
1/16/24 11:57,15,59,83,255,255,255,1,0,1,0,1,0
1/16/24 12:02,15,59,77,255,255,255,1,0,1,0,1,0
1/16/24 12:07,15,62,78,255,255,255,1,0,1,0,1,0
1/16/24 12:12,15,61,77,255,255,255,1,0,1,0,1,0
1/16/24 12:17,15,59,76,255,255,255,1,0,1,0,1,0
1/16/24 12:22,15,62,76,255,255,255,1,0,1,0,1,0
1/16/24 12:27,15,59,80,255,255,255,1,0,1,0,1,0
1/16/24 12:32,15,60,78,255,255,255,1,0,1,0,1,0
1/16/24 12:37,15,58,78,255,255,255,1,0,1,0,1,0
1/16/24 12:42,15,60,76,255,255,255,1,0,1,0,1,0
1/16/24 12:47,15,58,67,255,255,255,1,0,1,0,0,1
1/16/24 12:52,15,61,78,255,255,255,1,0,1,0,1,0
1/16/24 12:57,15,59,68,255,255,255,1,0,1,0,0,1
1/16/24 13:02,15,60,77,255,255,255,1,0,1,0,1,0
1/16/24 23:57,15,62,49,255,255,255,1,0,1,0,0,1
1/17/24 12:52,15,60,100,255,255,255,1,0,1,0,1,0
1/17/24 12:57,15,59,100,255,255,255,1,0,1,0,1,0
1/17/24 13:02,15,60,100,255,255,255,1,0,1,0,1,0
1/17/24 13:07,15,62,100,255,255,255,1,0,1,0,1,0
1/17/24 13:12,15,61,100,255,255,255,1,0,1,0,1,0
1/17/24 13:17,15,61,100,255,255,255,1,0,1,0,1,0
1/17/24 13:22,15,59,100,255,255,255,1,0,1,0,1,0
1/17/24 13:27,15,59,100,255,255,255,1,0,1,0,1,0
1/17/24 13:32,15,62,100,255,255,255,1,0,1,0,1,0
1/17/24 13:37,15,61,100,255,255,255,1,0,1,0,1,0
1/17/24 13:42,15,59,100,255,255,255,1,0,1,0,1,0
1/17/24 23:52,15,60,100,255,255,255,1,0,1,0,1,0
1/18/24 13:52,15,61,100,255,255,255,1,0,1,0,1,0
1/18/24 13:57,15,59,100,255,255,255,1,0,1,0,1,0
1/18/24 14:02,15,60,100,255,255,255,1,0,1,0,1,0
1/18/24 14:07,15,60,100,255,255,255,1,0,1,0,1,0
1/18/24 14:12,15,59,100,255,255,255,1,0,1,0,1,0
1/18/24 14:17,15,59,100,255,255,255,1,0,1,0,1,0
1/18/24 14:22,15,61,100,255,255,255,1,0,1,0,1,0
1/18/24 14:27,15,63,100,255,255,255,1,0,1,0,1,0
1/18/24 14:32,15,58,100,255,255,255,1,0,1,0,1,0
1/18/24 14:37,15,58,100,255,255,255,1,0,1,0,1,0
1/18/24 14:42,15,57,100,255,255,255,1,0,1,0,1,0
1/18/24 14:47,15,61,100,255,255,255,1,0,1,0,1,0
1/18/24 14:52,15,59,100,255,255,255,1,0,1,0,1,0
1/18/24 15:02,15,60,100,255,255,255,1,0,1,0,1,0
1/18/24 15:07,15,59,100,255,255,255,1,0,1,0,1,0
1/18/24 15:12,15,58,100,255,255,255,1,0,1,0,1,0
1/18/24 15:17,15,58,100,255,255,255,1,0,1,0,1,0
1/18/24 15:22,15,59,100,255,255,255,1,0,1,0,1,0
1/18/24 15:27,15,59,100,255,255,255,1,0,1,0,1,0
1/18/24 15:32,15,59,100,255,255,255,1,0,1,0,1,0
1/18/24 15:37,15,60,100,255,255,255,1,0,1,0,1,0
1/18/24 15:42,15,58,100,255,255,255,1,0,1,0,1,0
1/18/24 15:47,15,58,100,255,255,255,1,0,1,0,1,0
1/18/24 23:57,15,60,100,255,255,255,1,0,1,0,1,0
1/19/24 14:07,15,60,100,255,255,255,1,0,1,0,1,0
1/19/24 14:12,15,61,100,255,255,255,1,0,1,0,1,0
1/19/24 14:17,15,59,100,255,255,255,1,0,1,0,1,0
1/19/24 14:22,15,61,100,255,255,255,1,0,1,0,1,0
1/19/24 14:27,15,60,100,255,255,255,1,0,1,0,1,0
1/19/24 14:32,15,61,100,255,255,255,1,0,1,0,1,0
1/19/24 14:37,15,58,100,255,255,255,1,0,1,0,1,0
1/19/24 14:42,15,59,100,255,255,255,1,0,1,0,1,0
1/19/24 14:47,15,60,100,255,255,255,1,0,1,0,1,0
1/19/24 14:52,15,61,100,255,255,255,1,0,1,0,1,0
1/19/24 14:57,15,58,100,255,255,255,1,0,1,0,1,0
1/19/24 15:02,15,61,100,255,255,255,1,0,1,0,1,0
1/19/24 15:07,15,57,100,255,255,255,1,0,1,0,1,0
1/19/24 15:12,15,60,100,255,255,255,1,0,1,0,1,0
1/19/24 15:17,15,62,100,255,255,255,1,0,1,0,1,0
1/19/24 15:22,15,61,100,255,255,255,1,0,1,0,1,0
1/19/24 15:27,15,62,100,255,255,255,1,0,1,0,1,0
1/19/24 15:32,15,58,100,255,255,255,1,0,1,0,1,0
1/19/24 15:37,15,62,100,255,255,255,1,0,1,0,1,0
1/19/24 15:42,15,59,100,255,255,255,1,0,1,0,1,0
1/19/24 15:47,15,60,100,255,255,255,1,0,1,0,1,0
1/19/24 15:52,15,60,100,255,255,255,1,0,1,0,1,0
1/19/24 15:57,15,60,100,255,255,255,1,0,1,0,1,0
1/19/24 16:02,15,62,100,255,255,255,1,0,1,0,1,0
1/19/24 16:07,15,60,100,255,255,255,1,0,1,0,1,0
1/19/24 16:12,15,60,100,255,255,255,1,0,1,0,1,0
1/19/24 16:17,15,59,100,255,255,255,1,0,1,0,1,0
1/19/24 16:22,15,60,100,255,255,255,1,0,1,0,1,0
1/19/24 16:27,15,59,100,255,255,255,1,0,1,0,1,0
1/19/24 16:32,15,61,100,255,255,255,1,0,1,0,1,0
1/19/24 16:37,15,60,100,255,255,255,1,0,1,0,1,0
1/19/24 16:42,15,61,100,255,255,255,1,0,1,0,1,0
1/19/24 23:37,15,59,100,255,255,255,1,0,1,0,1,0
1/19/24 23:42,15,61,100,255,255,255,1,0,1,0,1,0
1/20/24 13:37,15,64,100,255,255,255,1,0,1,0,1,0
1/20/24 13:42,15,65,100,255,255,255,1,0,1,0,1,0
1/20/24 13:47,15,66,100,255,255,255,1,0,1,0,1,0
1/20/24 13:52,15,67,100,255,255,255,1,0,1,0,1,0
1/20/24 13:57,15,65,100,255,255,255,1,0,1,0,1,0
1/20/24 14:02,15,66,100,255,255,255,1,0,1,0,1,0
1/20/24 14:07,15,66,100,255,255,255,1,0,1,0,1,0
1/20/24 14:12,15,66,100,255,255,255,1,0,1,0,1,0
1/20/24 14:17,15,65,100,255,255,255,1,0,1,0,1,0
1/20/24 14:22,15,66,100,255,255,255,1,0,1,0,1,0
1/20/24 14:27,15,40,100,255,255,255,1,0,0,1,1,0
1/20/24 14:32,15,42,100,255,255,255,1,0,0,1,1,0
1/21/24 0:02,15,60,100,255,255,255,1,0,1,0,1,0
1/21/24 16:46,15,33,100,255,255,255,1,0,0,1,1,0
1/21/24 16:51,15,35,100,255,255,255,1,0,0,1,1,0
1/21/24 16:56,15,33,100,255,255,255,1,0,0,1,1,0
1/21/24 17:01,15,35,100,255,255,255,1,0,0,1,1,0
1/21/24 17:06,15,38,100,255,255,255,1,0,0,1,1,0
1/21/24 17:11,15,29,100,255,255,255,1,0,0,1,1,0
1/21/24 17:16,15,29,100,255,255,255,1,0,0,1,1,0
1/21/24 17:21,15,33,100,255,255,255,1,0,0,1,1,0
1/21/24 17:26,15,30,100,255,255,255,1,0,0,1,1,0
1/21/24 23:26,15,59,100,255,255,255,1,0,1,0,1,0
1/22/24 14:51,15,19,100,255,255,255,1,0,0,1,1,0
1/22/24 14:56,15,20,100,255,255,255,1,0,0,1,1,0
1/22/24 15:01,15,17,100,255,255,255,1,0,0,1,1,0
1/22/24 15:02,15,3,100,255,255,255,1,0,0,1,1,0
1/22/24 15:06,15,19,100,255,255,255,1,0,0,1,1,0
1/22/24 15:11,15,19,100,255,255,255,1,0,0,1,1,0
1/22/24 15:13,15,9,100,255,255,255,1,0,0,1,1,0
1/22/24 15:16,15,18,100,255,255,255,1,0,0,1,1,0
1/22/24 15:20,15,5,100,255,255,255,1,0,0,1,1,0
1/22/24 15:21,15,16,100,255,255,255,1,0,0,1,1,0
1/22/24 15:26,15,18,100,255,255,255,1,0,0,1,1,0
1/22/24 15:31,15,18,100,255,255,255,1,0,0,1,1,0
1/22/24 15:36,15,18,100,255,255,255,1,0,0,1,1,0
1/22/24 15:41,15,20,100,255,255,255,1,0,0,1,1,0
1/22/24 15:46,15,19,100,255,255,255,1,0,0,1,1,0
1/22/24 15:51,15,18,100,255,255,255,1,0,0,1,1,0
1/22/24 15:56,15,23,100,255,255,255,1,0,0,1,1,0
1/22/24 16:01,15,21,100,255,255,255,1,0,0,1,1,0
1/22/24 16:04,15,5,100,255,255,255,1,0,0,1,1,0
1/22/24 16:06,15,20,100,255,255,255,1,0,0,1,1,0
1/22/24 16:11,15,24,100,255,255,255,1,0,0,1,1,0
1/22/24 16:15,15,9,100,255,255,255,1,0,0,1,1,0
1/22/24 16:16,15,23,100,255,255,255,1,0,0,1,1,0
1/22/24 16:21,15,23,100,255,255,255,1,0,0,1,1,0
1/22/24 16:26,15,24,100,255,255,255,1,0,0,1,1,0
1/22/24 16:31,15,23,100,255,255,255,1,0,0,1,1,0
1/22/24 16:36,15,25,100,255,255,255,1,0,0,1,1,0
1/22/24 16:41,15,26,100,255,255,255,1,0,0,1,1,0
1/22/24 16:46,15,26,100,255,255,255,1,0,0,1,1,0
1/22/24 16:51,15,26,100,255,255,255,1,0,0,1,1,0
1/22/24 16:56,15,26,100,255,255,255,1,0,0,1,1,0
1/22/24 17:01,15,24,100,255,255,255,1,0,0,1,1,0
1/22/24 17:06,15,27,100,255,255,255,1,0,0,1,1,0
1/22/24 17:11,15,28,100,255,255,255,1,0,0,1,1,0
1/22/24 17:16,15,26,100,255,255,255,1,0,0,1,1,0
1/22/24 17:21,15,27,100,255,255,255,1,0,0,1,1,0
1/22/24 17:26,15,26,100,255,255,255,1,0,0,1,1,0
1/22/24 17:31,15,27,100,255,255,255,1,0,0,1,1,0
1/22/24 17:36,15,25,100,255,255,255,1,0,0,1,1,0
1/22/24 17:41,15,27,100,255,255,255,1,0,0,1,1,0
1/22/24 17:46,15,26,100,255,255,255,1,0,0,1,1,0
1/22/24 23:26,15,63,100,255,255,255,1,0,1,0,1,0
1/22/24 23:31,15,66,100,255,255,255,1,0,1,0,1,0
1/22/24 23:36,15,68,100,255,255,255,1,0,1,0,1,0
1/23/24 18:41,15,57,100,255,255,255,1,0,1,0,1,0
1/23/24 18:46,15,58,100,255,255,255,1,0,1,0,1,0
1/23/24 18:51,15,56,100,255,255,255,1,0,1,0,1,0
1/23/24 18:56,15,53,100,255,255,255,1,0,1,0,1,0
1/23/24 19:01,15,57,100,255,255,255,1,0,1,0,1,0
1/23/24 19:06,15,56,100,255,255,255,1,0,1,0,1,0
1/23/24 19:11,15,56,100,255,255,255,1,0,1,0,1,0
1/23/24 19:16,15,55,100,255,255,255,1,0,1,0,1,0
1/23/24 19:21,15,53,100,255,255,255,1,0,1,0,1,0
1/23/24 19:26,15,56,100,255,255,255,1,0,1,0,1,0
1/23/24 19:31,15,53,100,255,255,255,1,0,1,0,1,0
1/23/24 19:36,15,53,100,255,255,255,1,0,1,0,1,0
1/23/24 19:41,15,52,100,255,255,255,1,0,1,0,1,0
1/23/24 19:46,15,56,100,255,255,255,1,0,1,0,1,0
1/23/24 19:51,15,53,100,255,255,255,1,0,1,0,1,0
1/23/24 19:56,15,57,100,255,255,255,1,0,1,0,1,0
1/23/24 20:01,15,54,100,255,255,255,1,0,1,0,1,0
1/23/24 20:06,15,60,100,255,255,255,1,0,1,0,1,0
1/23/24 20:11,15,54,100,255,255,255,1,0,1,0,1,0
1/23/24 20:16,15,54,100,255,255,255,1,0,1,0,1,0
1/23/24 20:21,15,57,100,255,255,255,1,0,1,0,1,0
1/23/24 20:26,15,53,100,255,255,255,1,0,1,0,1,0
1/23/24 20:31,15,56,100,255,255,255,1,0,1,0,1,0
1/23/24 20:36,15,54,100,255,255,255,1,0,1,0,1,0
1/23/24 20:41,15,53,100,255,255,255,1,0,1,0,1,0
1/23/24 20:46,15,57,100,255,255,255,1,0,1,0,1,0
1/23/24 20:51,15,56,100,255,255,255,1,0,1,0,1,0
1/23/24 20:56,15,53,100,255,255,255,1,0,1,0,1,0
1/23/24 21:01,15,56,100,255,255,255,1,0,1,0,1,0
1/23/24 23:16,15,55,100,255,255,255,1,0,1,0,1,0
1/23/24 23:21,15,56,100,255,255,255,1,0,1,0,1,0
1/23/24 23:26,15,53,100,255,255,255,1,0,1,0,1,0
1/23/24 23:31,15,53,100,255,255,255,1,0,1,0,1,0
1/24/24 13:46,15,59,100,255,255,255,1,0,1,0,1,0
1/24/24 13:51,15,57,100,255,255,255,1,0,1,0,1,0
1/24/24 13:56,15,58,100,255,255,255,1,0,1,0,1,0
1/24/24 14:01,15,59,100,255,255,255,1,0,1,0,1,0
1/24/24 14:06,15,61,100,255,255,255,1,0,1,0,1,0
1/24/24 14:11,15,61,100,255,255,255,1,0,1,0,1,0
1/24/24 14:16,15,60,100,255,255,255,1,0,1,0,1,0
1/24/24 14:21,15,60,100,255,255,255,1,0,1,0,1,0
1/24/24 14:26,15,58,100,255,255,255,1,0,1,0,1,0
1/24/24 14:31,15,60,100,255,255,255,1,0,1,0,1,0
1/24/24 14:36,15,57,100,255,255,255,1,0,1,0,1,0
1/24/24 14:41,15,57,100,255,255,255,1,0,1,0,1,0
1/24/24 14:46,15,56,100,255,255,255,1,0,1,0,1,0
1/24/24 14:51,15,59,100,255,255,255,1,0,1,0,1,0
1/24/24 14:56,15,56,100,255,255,255,1,0,1,0,1,0
1/24/24 15:01,15,57,100,255,255,255,1,0,1,0,1,0
1/24/24 15:06,15,59,100,255,255,255,1,0,1,0,1,0
1/24/24 15:11,15,58,100,255,255,255,1,0,1,0,1,0
1/24/24 15:16,15,59,100,255,255,255,1,0,1,0,1,0
1/24/24 15:21,15,59,100,255,255,255,1,0,1,0,1,0
1/24/24 15:26,15,56,100,255,255,255,1,0,1,0,1,0
1/24/24 15:31,15,60,100,255,255,255,1,0,1,0,1,0
1/24/24 23:16,15,59,100,255,255,255,1,0,1,0,1,0
1/24/24 23:21,15,58,100,255,255,255,1,0,1,0,1,0
1/24/24 23:26,15,57,100,255,255,255,1,0,1,0,1,0
1/24/24 23:31,15,58,100,255,255,255,1,0,1,0,1,0
1/24/24 23:36,15,59,100,255,255,255,1,0,1,0,1,0
1/24/24 23:41,15,58,100,255,255,255,1,0,1,0,1,0
1/24/24 23:46,15,58,100,255,255,255,1,0,1,0,1,0
1/25/24 10:41,15,73,100,255,255,255,1,0,1,0,1,0
1/25/24 10:46,15,73,100,255,255,255,1,0,1,0,1,0
1/25/24 10:51,15,75,100,255,255,255,1,0,1,0,1,0
1/25/24 10:56,15,73,100,255,255,255,1,0,1,0,1,0
1/25/24 11:01,15,75,100,255,255,255,1,0,1,0,1,0
1/25/24 11:06,15,73,100,255,255,255,1,0,1,0,1,0
1/25/24 11:11,15,74,100,255,255,255,1,0,1,0,1,0
1/25/24 11:16,15,73,100,255,255,255,1,0,1,0,1,0
1/25/24 11:21,15,72,100,255,255,255,1,0,1,0,1,0
1/25/24 23:46,15,70,100,255,255,255,1,0,1,0,1,0
1/26/24 8:41,15,45,100,255,255,255,1,0,0,1,1,0
1/26/24 8:46,15,45,100,255,255,255,1,0,0,1,1,0
1/26/24 8:51,15,43,100,255,255,255,1,0,0,1,1,0
1/26/24 9:01,15,46,100,255,255,255,1,0,1,0,1,0
1/26/24 9:06,15,42,100,255,255,255,1,0,0,1,1,0
1/26/24 9:11,15,44,100,255,255,255,1,0,0,1,1,0
1/26/24 9:16,15,46,100,255,255,255,1,0,1,0,1,0
1/26/24 9:21,15,40,100,255,255,255,1,0,0,1,1,0
1/26/24 9:26,15,42,100,255,255,255,1,0,0,1,1,0
1/26/24 9:31,15,45,100,255,255,255,1,0,0,1,1,0
1/26/24 9:36,15,44,100,255,255,255,1,0,0,1,1,0
1/26/24 9:41,15,43,100,255,255,255,1,0,0,1,1,0
1/26/24 9:46,15,44,100,255,255,255,1,0,0,1,1,0
1/26/24 9:51,15,46,100,255,255,255,1,0,1,0,1,0
1/26/24 9:56,15,45,100,255,255,255,1,0,0,1,1,0
1/26/24 10:01,15,43,100,255,255,255,1,0,0,1,1,0
1/26/24 10:06,15,44,100,255,255,255,1,0,0,1,1,0
1/26/24 10:11,15,45,100,255,255,255,1,0,0,1,1,0
1/26/24 10:16,15,47,100,255,255,255,1,0,1,0,1,0
1/26/24 10:21,15,46,100,255,255,255,1,0,1,0,1,0
1/26/24 23:46,15,21,100,255,255,255,1,0,0,1,1,0
1/26/24 23:46,15,5,100,255,255,255,1,0,0,1,1,0
1/26/24 23:46,15,0,100,255,255,255,1,0,0,1,1,0
1/26/24 23:47,15,0,100,255,255,255,1,0,0,1,1,0
1/26/24 23:51,15,58,100,255,255,255,1,0,1,0,1,0
1/26/24 23:56,15,59,100,255,255,255,1,0,1,0,1,0
1/27/24 8:36,15,61,100,255,255,255,1,0,1,0,1,0
1/27/24 8:41,15,61,100,255,255,255,1,0,1,0,1,0
1/27/24 9:21,15,61,100,255,255,255,1,0,1,0,1,0
1/27/24 9:26,15,60,100,255,255,255,1,0,1,0,1,0
1/27/24 9:31,15,60,100,255,255,255,1,0,1,0,1,0
1/27/24 9:36,15,61,100,255,255,255,1,0,1,0,1,0
1/27/24 9:51,15,57,100,255,255,255,1,0,1,0,1,0
1/27/24 9:56,15,57,100,255,255,255,1,0,1,0,1,0
1/27/24 10:01,15,61,100,255,255,255,1,0,1,0,1,0
1/27/24 10:06,15,60,100,255,255,255,1,0,1,0,1,0
1/27/24 10:11,15,56,100,255,255,255,1,0,1,0,1,0
1/27/24 10:16,15,57,100,255,255,255,1,0,1,0,1,0
1/27/24 10:21,15,59,100,255,255,255,1,0,1,0,1,0
1/27/24 10:26,15,59,100,255,255,255,1,0,1,0,1,0
1/27/24 10:31,15,60,100,255,255,255,1,0,1,0,1,0
1/27/24 10:36,15,58,100,255,255,255,1,0,1,0,1,0
1/27/24 10:41,15,61,100,255,255,255,1,0,1,0,1,0
1/27/24 10:46,15,57,100,255,255,255,1,0,1,0,1,0
1/27/24 10:51,15,60,100,255,255,255,1,0,1,0,1,0
1/27/24 10:56,15,57,100,255,255,255,1,0,1,0,1,0
1/27/24 11:01,15,60,100,255,255,255,1,0,1,0,1,0
1/27/24 11:06,15,58,100,255,255,255,1,0,1,0,1,0
1/27/24 11:11,15,60,100,255,255,255,1,0,1,0,1,0
1/27/24 11:16,15,59,100,255,255,255,1,0,1,0,1,0
1/27/24 11:21,15,57,100,255,255,255,1,0,1,0,1,0
1/27/24 11:26,15,58,100,255,255,255,1,0,1,0,1,0
1/27/24 11:31,15,61,100,255,255,255,1,0,1,0,1,0
1/27/24 11:36,15,60,100,255,255,255,1,0,1,0,1,0
1/27/24 11:41,15,61,100,255,255,255,1,0,1,0,1,0
1/27/24 11:46,15,58,100,255,255,255,1,0,1,0,1,0
1/27/24 11:51,15,61,100,255,255,255,1,0,1,0,1,0
1/27/24 11:56,15,63,100,255,255,255,1,0,1,0,1,0
1/27/24 12:01,15,57,100,255,255,255,1,0,1,0,1,0
1/27/24 12:06,15,61,100,255,255,255,1,0,1,0,1,0
1/27/24 23:56,15,57,100,255,255,255,1,0,1,0,1,0
1/28/24 9:16,15,59,100,255,255,255,1,0,1,0,1,0
1/28/24 9:21,15,58,100,255,255,255,1,0,1,0,1,0
1/28/24 9:26,15,58,100,255,255,255,1,0,1,0,1,0
1/28/24 9:31,15,59,100,255,255,255,1,0,1,0,1,0
1/28/24 9:36,15,60,100,255,255,255,1,0,1,0,1,0
1/28/24 9:41,15,61,100,255,255,255,1,0,1,0,1,0
1/28/24 9:46,15,57,100,255,255,255,1,0,1,0,1,0
1/28/24 9:51,15,56,100,255,255,255,1,0,1,0,1,0
1/28/24 9:56,15,57,100,255,255,255,1,0,1,0,1,0
1/29/24 7:51,15,61,100,255,255,255,1,0,1,0,1,0
1/29/24 7:56,15,57,100,255,255,255,1,0,1,0,1,0
1/29/24 8:01,15,59,100,255,255,255,1,0,1,0,1,0
1/29/24 8:06,15,57,100,255,255,255,1,0,1,0,1,0
1/29/24 8:11,15,58,100,255,255,255,1,0,1,0,1,0
1/29/24 8:16,15,60,100,255,255,255,1,0,1,0,1,0
1/29/24 8:21,15,60,100,255,255,255,1,0,1,0,1,0
1/30/24 0:06,15,60,100,255,255,255,1,0,1,0,1,0
1/30/24 9:21,15,62,100,255,255,255,1,0,1,0,1,0
1/30/24 9:26,15,58,100,255,255,255,1,0,1,0,1,0
1/30/24 9:31,15,60,100,255,255,255,1,0,1,0,1,0
1/30/24 9:36,15,61,100,255,255,255,1,0,1,0,1,0
1/30/24 9:41,15,59,100,255,255,255,1,0,1,0,1,0
1/30/24 9:46,15,59,100,255,255,255,1,0,1,0,1,0
1/30/24 9:51,15,58,100,255,255,255,1,0,1,0,1,0
1/30/24 9:56,15,59,100,255,255,255,1,0,1,0,1,0
1/30/24 10:01,15,60,100,255,255,255,1,0,1,0,1,0
1/31/24 0:01,15,60,100,255,255,255,1,0,1,0,1,0
1/31/24 0:06,15,60,100,255,255,255,1,0,1,0,1,0
1/31/24 8:40,15,55,100,255,255,255,1,0,1,0,1,0
1/31/24 8:46,15,54,100,255,255,255,1,0,1,0,1,0
1/31/24 8:51,15,53,100,255,255,255,1,0,1,0,1,0
1/31/24 8:56,15,58,100,255,255,255,1,0,1,0,1,0
1/31/24 9:00,15,58,100,255,255,255,1,0,1,0,1,0
2/1/24 6:30,15,59,100,255,255,255,1,0,1,0,1,0
2/1/24 6:35,15,60,100,255,255,255,1,0,1,0,1,0
2/1/24 6:40,15,60,100,255,255,255,1,0,1,0,1,0
